created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-04-14 09:15:15+00:00,RT @Iamnaveennaidu6: @KTRTRS Hyy sir. I received the amounts from honourable kcr garu. I reverted to back CM relief fund to fight against c…,PYenubothula,"Khammam, India",Bio under construction...check back soon..,29,104,5465,False,@KTRTRS Hyy sir. I received the amounts from honourable kcr garu. I reverted to back CM relief fund to fight against corona pandemic. A small contribution towards me.
2020-04-14 09:15:15+00:00,"@Sanjeet88001998 Covid kits are coming from china as well. You say you are not surrounded. Check the back of your charger,tv,ac,etc. Almost all of them and their components are made in china.",ksn7dec,"Hyderabad, India","Live life to the fullest. Also don't forget you have responsibilities towards your family,frnds and country. #ProudIndian",32,9,13747,False,No Value Mentioned
2020-04-14 09:15:15+00:00,"RT @CNNnews18: #NewsAlert – CNN-News18 accesses Post lockdown norms for airlines and airports.

Minimum touch concept for security check-in…",aamirdell,"New Delhi, India",Founder @sareevenue Entrepreneur • Techpreneur • Whatever • Technology Interests Me • Gadgets Fascinates Me,227,1918,4762,False,"#NewsAlert – CNN-News18 accesses Post lockdown norms for airlines and airports.

Minimum touch concept for security check-ins.

Passengers must have masks, sanitizer and gloves.

@Zebaism with details

Original Input: @manojkumargupta

#IndiaFightsCOVID19 #TotalLockdown #StayHome https://t.co/cKrNG3xBpP"
2020-04-14 09:15:16+00:00,"RT @BollyNumbers: 14 April 2020
2:45 PM

Afternoon update 3

#Rajasthan - 72 / 969

India - 450 / 10,993

#Covid19
#Coronavirus

👇 https://…",paediatric_inc,"Mumbai, India","Consultant Paediatrician  at Mumbai-08. 
Reading, Travelling and politics.' NEHRUVIAN,,
REMEMBER,I WILL TROLL A TROLL",2266,4637,282384,False,"14 April 2020
2:45 PM

Afternoon update 3

#Rajasthan - 72 / 969

India - 450 / 10,993

#Covid19
#Coronavirus

👇 https://t.co/POgfyBDulq"
2020-04-14 09:15:16+00:00,"RT @TabeenahAnjum: Video 👇

This is Dargah Bazar in Ajmer. Front line #CovidWarriors are being lauded with flowers and claps. 

So far Ajme…",Rameez_Ansari01,Mumbai India,Alhamdulillah for everything.,234,255,6176,False,"Video 👇

This is Dargah Bazar in Ajmer. Front line #CovidWarriors are being lauded with flowers and claps. 

So far Ajmer has 05 #Covid positive cases out of 450 samples that have been tested so far. https://t.co/kqA5r2gZnP"
2020-04-14 09:15:16+00:00,"RT @rupasubramanya: As India heads into an extended total lockdown, I crunch the numbers and show the original total lockdown failed to mee…",Sab_Changaa_Si,"New Delhi, India",No Value Mentioned,236,828,65852,False,"As India heads into an extended total lockdown, I crunch the numbers and show the original total lockdown failed to meet its objections of reducing infection rate or flattening the curve. Yet here we are going into an extended total lockdown. My analysis. https://t.co/iNhdSVNSOh"
2020-04-14 09:15:16+00:00,"Victor Montagliani believes the September, October and November windows for national team matches could be scrapped due to #coronavirus https://t.co/I53BpqQPAs",News18Sports,India,"Bringing you live updates, breaking news, opinions and photos from the wide world of sport.",14730,427,113377,True,No Value Mentioned
2020-04-14 09:15:17+00:00,"RT @angshukanta: Amid a global pandemic induced lockdown, one of the best minds of India is sent to prison with approval from the highest c…",shoo_kanya,"New Delhi, India",plight in shining armour,183,989,6798,False,"Amid a global pandemic induced lockdown, one of the best minds of India is sent to prison with approval from the highest court of the country. #NeverForget https://t.co/VWtg6jx1Hm"
2020-04-14 09:15:19+00:00,RT @Abhinav0190: We are doing our duty on our part by risking our life but who will think about us @PMOIndia we are being humiliated by pol…,Joker_Banker_,India,"Banker । मनमौजी। कूढ़ दिमाग। फक्कड़। बैरागी। देशप्रेमी। आवारा। 

🛑Tweets/Views are Personal not Professional & Retweets are not endorsement.🛑",1974,1142,3637,False,"We are doing our duty on our part by risking our life but who will think about us @PMOIndia we are being humiliated by police man bcz they are not able to maintain social distancing outside bank branches and are blaming us for their failure #HelplessBankers
@FinMinIndia https://t.co/QZcnW6lQGC"
2020-04-14 09:15:19+00:00,"RT @PressTV: #Muslims attacked, 'nearly lynched' amid #coronavirus rumors in #India: Report

https://t.co/sK06Ox3luw",NajamUlhuda16,"Srinagar, India","Chartered Accountant

(And be patient over what befalls You) 
Surah luqman ❤",71,204,1625,False,"#Muslims attacked, 'nearly lynched' amid #coronavirus rumors in #India: Report

https://t.co/sK06Ox3luw"
2020-04-14 09:15:19+00:00,"RT @jigneshmevani80: When the whole country is in a lockdown, and many neighbourhoods sealed, the BJP govt’s witch-hunt of activist-intelle…",neeleshrathod,"Ahmadabad City, India",Journalist,257,148,22954,False,"When the whole country is in a lockdown, and many neighbourhoods sealed, the BJP govt’s witch-hunt of activist-intellectuals like Dr. Anand Teltumbde and Gautam Navlakha continues, and they are being forced to surrender to the police. SHAME.  #DoNotArrestAnand #IAmAmbedkar"
2020-04-14 09:15:20+00:00,"PM  @NarendraModi Changes Profile Picture on Twitter and Facebook to Increase Awareness On Covering Faces With Homemade Solutions To Be Safe Against Corona Virus 🙏🏻
#StayHomeStaySafe
#StayHomeIndia
 #StayAtHome
#Lockdown2
@PMOIndia https://t.co/WuJcjHtxcF",RonakSays,"Rajasthan, India",#नमो #ModifiedIndia #हिन्दुराष्ट्र 👍,2129,552,3719,False,No Value Mentioned
2020-04-14 09:15:21+00:00,RT @bjp_Rahulsingh: PM @narendramodi addresses the nation for 4th time in four weeks in India’s fight against #COVID19; announces extension…,Nishant835,"New Delhi, India",Architecture,96,140,2730,False,"PM @narendramodi addresses the nation for 4th time in four weeks in India’s fight against #COVID19; announces extension of lockdown till 3rd May

#IndiaFightsCorona #Lockdown2

Details: https://t.co/Zb50qfzppr https://t.co/rQLidCOnXc"
