created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-05-09 22:11:02+00:00,"RT @Sandeep88153340: A #DanceChallenge for you👍

Make a dance video without music on this song 👍

Watch video👇
https://t.co/SA7Dr0NSlz

Do…",Sandeep88153340,India,"Lyricist | Writer | YouTuber 
Contact - officeidofsandeep@gmail.com

#sandeepsharma #kuchapnalikho",61,2,32183,False,"A #DanceChallenge for you👍

Make a dance video without music on this song 👍

Watch video👇
https://t.co/SA7Dr0NSlz

Do you like it ?

#StayHomeSaveLifes #IndiaFightsCorona
#COVID19 #youtubevstiktok #hindisong #KuchPalWoMere #KuchPal #newsong #newmusic #songoftheday #tiktokers"
2020-05-09 22:11:07+00:00,"RT @Akkian_paul: Respect for #SalmanKhan ♥️

Stay Home Stay Safe !!! https://t.co/l4rZ1L8MhH",Sadafkh39846699,"West Bengal, India","live, love, laugh",47,58,26364,False,"Respect for #SalmanKhan ♥️

Stay Home Stay Safe !!! https://t.co/l4rZ1L8MhH"
2020-05-09 22:11:13+00:00,"RT @VictoraClark: Best Docker and wordpress discussion https://t.co/HKf4xHk7CX

#jungkook #coronavirus #LittleRichard #SNKRSapp #SundayThou…",amitdahiya5,"Navi Mumbai, India",No Value Mentioned,67,1182,1349,False,"Best Docker and wordpress discussion https://t.co/HKf4xHk7CX

#jungkook #coronavirus #LittleRichard #SNKRSapp #SundayThoughts #unitedwestreamgm #MiriamMargolyes #NTRBirthdayCDP #18YrsOfKTownPrideDHANUSH"
2020-05-09 22:11:15+00:00,RT @ZaraSalati: Nandlal Sahu &amp; roommates are #MigrantWorkers from Bihar. They had no food provisions even for dinner. There are thousands l…,UmairaSalim,"Bombay, India",Paediatric Physio | Animal lover | Badminton | Cooking | Swimming | Chai & Coffee lover |,31,58,21,False,"Nandlal Sahu &amp; roommates are #MigrantWorkers from Bihar. They had no food provisions even for dinner. There are thousands like them stranded in cities without work/food. Kindly DM for donations. Each ration kit costs around Rs. 800.
#Lockdown #Covid_19 https://t.co/B1TYk5RIvs https://t.co/WJfFGcLpxl"
2020-05-09 22:11:16+00:00,"RT @NoahBookbinder: Project Airbridge has been heralded by the administration as a success--but like much of the pandemic response effort,…",mullenbe11,"Indiana, USA","resist
unstable moron is now president",166,928,6606,False,"Project Airbridge has been heralded by the administration as a success--but like much of the pandemic response effort, it has lacked  any transparency, and its real impact is unclear, despite costing taxpayers tens of millions of dollars.

https://t.co/0KT9VRVyzB"
2020-05-09 22:11:19+00:00,RT @ashoswai: Why not a single Hindu Billionaire in this list? #COVID19 https://t.co/EZbItRdKoV,sajidhussains,Hyderabad India ,"Proud Muslim/Proud Indian, I am simple, Friendly,Cheerful,Passionate,Enthusiastic person,interest &love politics ..",51,599,1542,False,Why not a single Hindu Billionaire in this list? #COVID19 https://t.co/EZbItRdKoV
2020-05-09 22:11:23+00:00,Just lost my grandfather to covid 😔,HyperShadow311,"Indiana, USA",NNID: dsquared96 ; Owner of Post Miiverse Lifehold Discord: Drew#9845 ; Switch Friend Code: SW-0548-6671-3993 ; 🔥XCX Expert. I win if you block me.,97,252,1875,False,No Value Mentioned
2020-05-09 22:11:25+00:00,"RT @dinisguarda: #Cybercrime global costs will exceed $6Trillion In 2021
#FBI #Interpol Report Advice on #Covid19 Cybercrime Rise https://t…",sectest9,"Hyderabad, India",News Hub! Get the latest Security News & Updates!,31893,1,1874673,False,"#Cybercrime global costs will exceed $6Trillion In 2021
#FBI #Interpol Report Advice on #Covid19 Cybercrime Rise https://t.co/cVRMOlt1LA 

CC @SpirosMargaris @Ronald_vanLoon @kuriharan @TopCyberNews @asokan_telecom @andi_staub @AkwyZ @jblefevre60 @UrsBolt @Xbond49 @MirelaXhota https://t.co/KPYTfAVlkG"
2020-05-09 22:11:25+00:00,RT @St0rmh4mm3r: And this is why I love #CyberSecurity #CyberSec #informationsecurity #infosec https://t.co/fwgtz1KmbN,sectest9,"Hyderabad, India",News Hub! Get the latest Security News & Updates!,31893,1,1874673,False,And this is why I love #CyberSecurity #CyberSec #informationsecurity #infosec https://t.co/fwgtz1KmbN
2020-05-09 22:11:28+00:00,"RT @007AliSohrab: 🗣️Triple Talaq 👉Target Muslim
🗣️Article 370 👉Target Muslim
🗣️CAA NRC NPR 👉Target Muslim
🗣️Delhi 'Genocide' 👉Target Muslim…",SAFIULLAAHMED,"Haryana, India",monsoon 💦💦,89,203,734,False,"🗣️Triple Talaq 👉Target Muslim
🗣️Article 370 👉Target Muslim
🗣️CAA NRC NPR 👉Target Muslim
🗣️Delhi 'Genocide' 👉Target Muslim
🗣️Jamia students 👉Target Muslim
🗣️Corona Pandemic 👉Target Muslim
#Muslimphobia_In_India"
2020-05-09 22:11:29+00:00,"RT @richardturrin: Innovation labs are ready, willing and able to pitch in and help during the COVID-19 crisis.

They have much to offer du…",sectest9,"Hyderabad, India",News Hub! Get the latest Security News & Updates!,31893,1,1874673,False,"Innovation labs are ready, willing and able to pitch in and help during the COVID-19 crisis.

They have much to offer during times that demand “out of the box” thinking.

#fintech #banking  #innovation #technology
@jimmarous @stevecocheo https://t.co/nGlRPLxgJN"
2020-05-09 22:11:29+00:00,"Why do my parents walk into my room and stare at me with disappointment like tf you want me to do now? Find a cure for the virus?

#sundaythoughts #mothersday2020
#MothersDay 
#Corona",Parvez7007,"Jaipur, India",JMI'20 || DPS JAIPUR'17,87,221,176,False,No Value Mentioned
2020-05-09 22:11:29+00:00,RT @YasarArafat_: Akbaruddin Owaisi Sahab distributed relief ration kits &amp; ₹ 1000 each to more than 130 journalists who were in distress du…,mehmoodshaik7,"Andhra Pradesh, India","#NEVER GiVe UP
#PROUD INDIAN
INDIAN MUSLIM ❤",13,44,994,False,"Akbaruddin Owaisi Sahab distributed relief ration kits &amp; ₹ 1000 each to more than 130 journalists who were in distress due the Lockdown.

@asadowaisi @aimim_national https://t.co/GFt6sy4lVl"
2020-05-09 22:11:36+00:00,RT @pradip103: Rohini if really want to do criticism do but by doing this you are just mocking the plight of poor migrant workers who are w…,rathod120,"Gujarat, India",Vande matram!!!!!,35,180,6344,False,"Rohini if really want to do criticism do but by doing this you are just mocking the plight of poor migrant workers who are walking hours to reach their home. 
Would you provide your Mercedes to them or 2bhk flat to stay comfortably? https://t.co/BvFL0nM6en"
